Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-04-19,7.4352264404296875,17.422439575195312,91.04593658447266,7.45990295520319,17.422439575195312,91.13712899477153,7.275729914157724,17.296463392023657,90.02764742589596,7.434022668802402,17.31536017991878,90.43800457565399,566924400,26468600,217947800
2010-04-20,7.360591411590576,17.154754638671875,91.85903930664062,7.500827538572539,17.413004927881502,91.93503587184973,7.311538941784699,17.10751323396816,91.0915250179992,7.479461002094893,17.390959259392787,91.61586537205369,738326400,32508800,157708000
2010-04-21,7.8008623123168945,17.066566467285156,91.69185638427734,7.831859024672627,17.189393848316673,92.1250101102068,7.695835264602962,17.006728410935334,91.18270609774125,7.788222712372807,17.186243781383325,91.91222785732118,982391200,19263200,192910100
2010-04-22,8.019043922424316,17.104360580444336,91.96541595458984,8.027470325815749,17.167347504237807,92.0794049903189,7.709982314227227,17.006728926326755,90.52157416109911,7.771373878207313,17.05082025354161,91.04591444909566,793424800,20295600,115360300
2010-04-23,8.150252342224121,16.96894073486328,92.56575775146484,8.190878441381356,17.151605021626477,92.60375603131557,8.03499398709076,16.9248493967273,91.66905284558867,8.064786138371623,17.151605021626477,91.90463174476086,796955600,21675400,177335500
2010-04-26,8.110223770141602,16.921695709228516,92.2161865234375,8.199300438491665,17.116957822662066,92.80132750824141,8.070800660572857,16.921695709228516,92.12499993713668,8.181846557657707,17.006729500900853,92.59614609361871,479068800,17890800,143457300
2010-04-27,7.885726451873779,16.650842666625977,90.03521728515625,8.060269305034447,16.96263314366162,92.20858057160672,7.839984741104637,16.641394870818253,89.86043334161225,8.04311596259957,16.89964503501421,91.68424033641993,709343600,27600400,355853300
2010-04-28,7.8724822998046875,16.80516815185547,90.71914672851562,7.944706148708394,16.87130514372076,90.94712479433552,7.716296629424353,16.553216848512523,89.87563600179426,7.922136647942797,16.694938630681406,90.4683778133814,758402400,24754600,300674100
2010-04-29,8.084346771240234,16.924846649169922,91.84381103515625,8.125273406216044,17.066568441200406,92.03379078563478,7.884826010492664,16.868157451798265,91.24347432791748,7.915220043767552,16.887053049989706,91.2662709703394,558840800,17437600,193775000
2010-04-30,7.8571391105651855,16.83351707458496,90.28601837158203,8.14242576695075,16.994135696306135,91.9578444619421,7.854431026073403,16.817770339341536,90.263221718149,8.104507762550371,16.88705621469239,91.85905123343272,542463600,19349600,270000900
2010-05-03,8.015430450439453,16.93114471435547,91.45629119873047,8.061474311934688,16.990983980203094,91.70706597180653,7.911005274038108,16.776825052892907,90.58238280019916,7.939895792179695,16.915397981752978,90.71916851299297,454342000,16123400,182747900
2010-05-04,7.784612655639648,16.74848175048828,89.30570220947266,7.923344522029681,16.943743892955467,90.45318182967243,7.726532684050014,16.707539281432673,88.84975184709526,7.911307609438487,16.81461875337896,90.43798599660667,723819600,23282800,360353400
2010-05-05,7.7036614418029785,16.89965057373047,88.77376556396484,7.76836296439066,16.975236569159676,89.51848897166552,7.485181702836045,16.754778717339683,88.12783536820662,7.61458474801141,16.827214645535076,88.57618493780366,883103200,23670400,328973200
2010-05-06,7.410548210144043,16.47133445739746,85.82526397705078,7.771670775286969,17.06971994609438,88.91053363067302,5.9961486171522305,16.12805037835742,79.79150454034757,7.638657255607398,16.90280120582068,88.34819512679859,1285860800,47912000,647356600
2010-05-07,7.097875118255615,16.587860107421875,84.54861450195312,7.420178088575527,16.641400438173395,86.45600758020102,6.777378608668771,16.231979397091415,83.14276509682597,7.334110841976601,16.436689316933084,85.59730094409544,1676018400,43535600,637558800
2010-05-10,7.6434760093688965,17.01932716369629,88.2721939086914,7.663338248241853,17.03507389498889,88.64455259569115,7.4791651420779175,16.770524724518015,87.32229515776828,7.530926536766745,16.959487902826385,88.00621762025544,984306400,35311400,396159600
2010-05-11,7.719607353210449,16.883907318115234,88.02143859863281,7.8210222463002745,17.028779204334807,89.18411399774307,7.538443837622527,16.8492637798021,87.32231435570318,7.578768558509831,16.88705618459875,87.4438984077364,848906800,23165200,317849800
2010-05-12,7.88723087310791,17.013025283813477,89.25248718261719,7.918528126408091,17.038219809237592,89.38167782315831,7.78521405792408,16.824060936839917,88.21899684462045,7.801463364904924,16.943738236450002,88.37098412828,654379600,24005400,235607100
2010-05-13,7.774980068206787,16.846107482910156,88.14303588867188,7.974801252524399,17.006726033500158,89.42730133041945,7.7159960869386515,16.83350961973492,88.06704512002284,7.9212342412938455,16.99097930523029,89.00934340626372,599712400,19319800,234452500
2010-05-14,7.638354778289795,16.798870086669922,86.54718017578125,7.718403953931083,16.896501747369353,87.64146546349616,7.508350706260004,16.64769929685698,85.7720652954647,7.678680308902967,16.805169019753627,87.4818831586581,759362800,25868200,345601400
2010-05-17,7.650392055511475,16.8209171295166,86.59280395507812,7.709376035911569,16.865008463315274,87.02595773436947,7.454482728422466,16.64455059292317,84.93617961015742,7.66483730873244,16.842962796415936,86.78278378455194,762834800,17393400,325739800
2010-05-18,7.594418048858643,16.723285675048828,85.41492462158203,7.780697200815332,16.918549014942506,87.55789666870285,7.531220871745999,16.716987942767265,85.13375241268481,7.73345039205258,16.912250081262187,87.29952110960632,782678400,20435600,360556800
2010-05-19,7.473442554473877,16.729578018188477,84.92855834960938,7.611271146644268,16.80201392487824,85.69607244917107,7.368416326689497,16.521718094218375,83.86467047373752,7.508351116729945,16.691785632393444,84.93615336608009,1025726800,21119200,394742700
2010-05-20,7.155057430267334,16.231983184814453,81.72171783447266,7.338327292171124,16.534324836343274,83.50752693414356,7.108411668427817,16.22883311682413,81.66852371823477,7.279041924702139,16.534324836343274,83.11996648856812,1282915200,29290400,530418300
2010-05-21,7.292283535003662,16.247724533081055,82.91477966308594,7.3578874937466745,16.288666993586876,83.11995528442583,6.962155935169185,15.841452397765714,80.06508282505776,7.006393345338379,16.01151997088356,80.48304068039111,1223891200,34233400,500909400
2010-05-24,7.425891876220703,16.206787109375,81.85089874267578,7.550479746135513,16.33591226211697,83.12756326811844,7.4108455444593195,16.068214155656438,81.77490797998634,7.441540896981287,16.128052230839675,82.46643145750085,754238800,16832600,269823000
2010-05-25,7.37955379486084,15.942230224609375,81.93448638916016,7.425897399024823,15.976873746776016,81.97248466754323,7.136999417776054,15.728071361577701,79.32036253447785,7.202903910645967,15.863495383830033,79.87510609116502,1048006400,28693800,396505200
2010-05-26,7.3461480140686035,15.77216911315918,81.44054412841797,7.587499373167657,16.024120446944735,83.18836071172043,7.335314070799163,15.728076578522822,81.19737020182772,7.525807290484214,16.008373713845398,82.4360422822262,850654000,32607800,349719300
2010-05-27,7.624213218688965,16.134349822998047,84.16862487792969,7.640464134494157,16.140648756924705,84.1990223317836,7.4966166496729185,15.828858135248636,82.66398279962955,7.541455934201123,15.939087676866915,82.97555235334097,666282400,22663600,300870500
2010-05-28,7.730442047119141,16.18788719177246,83.11238861083984,7.806278027407442,16.36110363809133,84.13827866284224,7.624211245078362,16.06191093914133,82.71722726781408,7.805977486392864,16.118600132685483,84.07748371811135,815614800,23577000,297933500
2010-06-01,7.8493146896362305,16.153242111206055,81.714111328125,8.00309290774974,16.411492323044143,83.55311441596962,7.793039568195585,15.976875614736775,81.59252726992973,7.815007999866931,16.099701788489224,82.33724484539977,876472800,24274800,277909400
2010-06-02,7.94320821762085,16.505979537963867,83.84188842773438,7.9687871638323875,16.505979537963867,83.84948344552755,7.834268473313109,16.115454020096987,81.69891647218468,7.960962646875278,16.231982502864668,82.13207019305992,688548000,18742200,240243700
2010-06-03,7.91822624206543,16.613052368164062,84.13065338134766,7.9913533343808725,16.69178721351081,84.39662394004864,7.836671947663065,16.518570794027642,83.2719467781921,7.980218048854174,16.587856640981872,84.08506008491987,650106800,23564400,226618300
2010-06-04,7.702757835388184,16.146947860717773,81.17455291748047,7.881513081441887,16.42094488171636,83.08195136170927,7.662733638432519,16.06821298790448,80.90098159489298,7.770467973229939,16.42094488171636,82.5348087165343,758304400,23942800,398475600
2010-06-07,7.551689147949219,15.998915672302246,80.16387939453125,7.798757267680899,16.219373415314283,81.7749102783554,7.539951971834182,15.98946787806109,80.1030902613053,7.772876979172007,16.134339662949724,81.4633406055311,886942000,20177800,264609100
2010-06-08,7.503239154815674,16.2382755279541,81.0225830078125,7.637757843569399,16.320159241480315,81.18216533584612,7.392494557788129,15.910738271052365,79.52554133347219,7.620905038036817,15.995772051290226,80.22466556992131,1000770400,22429800,357774300
2010-06-09,7.31876277923584,16.172142028808594,80.58942413330078,7.580578259281095,16.329611770866705,82.28404050605454,7.297397040464219,16.11545282555577,80.24745705432396,7.567637313847886,16.23828023353608,81.49372393397911,854630000,17645800,268023300
2010-06-10,7.538747310638428,16.518577575683594,82.9451904296875,7.5528904198560145,16.534324310938043,83.04397784873791,7.288669014170197,16.332763216323762,80.5818410091115,7.3681163230284925,16.332763216323762,81.96489386443717,776356000,18790000,317890600
2010-06-11,7.629028797149658,16.40423583984375,83.34794616699219,7.639561395911835,16.429643512414472,83.40114028423946,7.4442538910553955,16.23908172766608,82.16247395535348,7.47013417454778,16.423291291381222,82.21566807260075,545759200,14946000,214128200
2010-06-14,7.65219783782959,16.359771728515625,83.21875762939453,7.798753355739239,16.505870401978974,84.44222807010688,7.644072784552124,16.34389178031985,83.13516604914285,7.702755421347717,16.4963414638116,83.98627188774365,602960400,13656400,207196100
2010-06-15,7.815008163452148,16.572566986083984,85.11095428466797,7.819823250339636,16.57891920770342,85.1869450485917,7.688915888136843,16.375652962130985,83.65950576351315,7.693129089163394,16.461406136649806,83.80389227337479,585074000,16368600,238268700
2010-06-16,8.042513847351074,16.642438888549805,85.0805435180664,8.057560185892006,16.65514211921584,85.43010561564394,7.843293703523002,16.44234816392166,84.50300336663614,7.857437615329184,16.461404827264158,84.67018649976511,783678000,16784800,216374000
2010-06-17,8.181547164916992,16.62973403930664,85.21733093261719,8.212543879461212,16.73771937247989,85.3617174228566,8.110224908432608,16.528100927092087,84.38902186228611,8.14332782132335,16.674198374455226,85.32371914719691,872855200,20740200,263185800
2010-06-18,8.24775218963623,16.613853454589844,85.3097152709961,8.275740279004205,16.74724645491227,85.6151244215732,8.16800433615557,16.597972297021936,85.03484237523179,8.192982193166245,16.639261125886495,85.38606755864038,784621600,28405800,174006600
2010-06-21,8.130388259887695,16.667850494384766,85.06539916992188,8.396415353515389,16.82665242502284,86.4321210834959,8.087053286082952,16.601153974291794,84.59200558415013,8.356691694493193,16.77583585568116,86.37104273799886,776490400,18346400,213140700
2010-06-22,8.241133689880371,16.661495208740234,83.66050720214844,8.304931983812239,16.858410438855817,85.43954467144559,8.170414110357573,16.65196748235354,83.53834466418607,8.190275540134126,16.661495208740234,85.06541425321885,717262000,20805000,239355400
2010-06-23,8.154462814331055,16.591625213623047,83.4008560180664,8.265508733924092,16.721842740180065,84.01167997654976,8.062075354278866,16.51857526390051,82.82820528025447,8.26310119075753,16.693258345981572,83.71390205891191,768457200,20718000,254639900
